path,t,endpoint_disagreement,mean_endpoint_mse_to_data,endpoint_mse_to_data_rfrac_0.0,endpoint_mse_to_data_rfrac_0.25,endpoint_mse_to_data_rfrac_0.5,endpoint_mse_to_data_rfrac_0.75,endpoint_mse_to_data_rfrac_1.0
00168/img00168521.png,0.9,0.05053923651576042,0.531426727771759,0.7859272360801697,0.6497206687927246,0.5680673122406006,0.4815487265586853,0.424565851688385
00168/img00168543.png,0.9,0.062166787683963776,0.6318278908729553,0.9547827243804932,0.7895019054412842,0.6638655066490173,0.5619973540306091,0.4998258948326111
00168/img00168552.png,0.9,0.08984507620334625,0.8338721990585327,1.1375317573547363,0.9583737254142761,0.8934872150421143,0.8248751759529114,0.8043186664581299
00168/img00168561.png,0.9,0.06347321718931198,0.6275078058242798,0.9337671995162964,0.7767026424407959,0.6710602045059204,0.5666899681091309,0.5066850185394287
00168/img00168565.png,0.9,0.05137991905212402,0.6717092990875244,0.9296778440475464,0.7848315834999084,0.6974520683288574,0.6255325078964233,0.5779520869255066
00168/img00168566.png,0.9,0.05212360620498657,0.517059326171875,0.790608286857605,0.6319188475608826,0.527151882648468,0.4497954249382019,0.4464400112628937
00168/img00168575.png,0.9,0.06867031008005142,0.6690971851348877,1.0314241647720337,0.8454641103744507,0.7138582468032837,0.565847635269165,0.5322433114051819
00168/img00168589.png,0.9,0.05172437056899071,0.7143207788467407,0.9621139764785767,0.825918436050415,0.7345998287200928,0.6724627017974854,0.6351306438446045
00168/img00168594.png,0.25,0.0008843137766234577,0.052307646721601486,0.05681423097848892,0.05410531535744667,0.05226007103919983,0.051435042172670364,0.051345136016607285
00168/img00168602.png,0.25,0.0007618952658958733,0.05983354151248932,0.06339816749095917,0.06122080981731415,0.0598122738301754,0.059248123317956924,0.059297800064086914
00168/img00168605.png,0.25,0.0008771702996455133,0.0580463707447052,0.06245315074920654,0.05989934131503105,0.058098480105400085,0.05719905346632004,0.05696769803762436
00168/img00168612.png,0.25,0.0007954679313115776,0.06477931886911392,0.06868342310190201,0.06649506837129593,0.06488668918609619,0.06402573734521866,0.06378301978111267
00168/img00168615.png,0.25,0.0008330614655278623,0.044797491282224655,0.048702117055654526,0.04620504379272461,0.04474407806992531,0.04421442374587059,0.04428710788488388
00168/img00168650.png,0.25,0.0007376078865490854,0.053097620606422424,0.057357415556907654,0.05477453023195267,0.05298659950494766,0.05212198942899704,0.05193560943007469
00168/img00168663.png,0.25,0.000838146370369941,0.05221469700336456,0.05623782053589821,0.05372221767902374,0.052137214690446854,0.051526330411434174,0.051640626043081284
00168/img00168670.png,0.25,0.0008317696047015488,0.0538107231259346,0.057436443865299225,0.05519763380289078,0.05382286012172699,0.05332621932029724,0.05342932417988777
00168/img00168594.png,0.5,0.007233873941004276,0.1925845593214035,0.22737988829612732,0.2072104513645172,0.19408529996871948,0.18649733066558838,0.18391916155815125
00168/img00168602.png,0.5,0.008139881305396557,0.21862220764160156,0.25870072841644287,0.23789817094802856,0.22181887924671173,0.2104281485080719,0.2049645334482193
00168/img00168605.png,0.5,0.007945820689201355,0.21907469630241394,0.26145705580711365,0.238772451877594,0.2219962328672409,0.2103031873703003,0.20257368683815002
00168/img00168612.png,0.5,0.009065575897693634,0.24895349144935608,0.2929390072822571,0.2710350453853607,0.2537626028060913,0.23991945385932922,0.23243921995162964
00168/img00168615.png,0.5,0.006667699199169874,0.16001570224761963,0.19021444022655487,0.17510922253131866,0.16477859020233154,0.15591761469841003,0.14739710092544556
00168/img00168650.png,0.5,0.008868011645972729,0.21634328365325928,0.25716909766197205,0.2344188392162323,0.2179504781961441,0.20873841643333435,0.207779660820961
00168/img00168663.png,0.5,0.0074330284260213375,0.19718632102012634,0.22667790949344635,0.2104688584804535,0.2002602219581604,0.19363847374916077,0.1920512318611145
00168/img00168670.png,0.5,0.007370637264102697,0.2029787302017212,0.23900346457958221,0.21973516047000885,0.20646584033966064,0.19728578627109528,0.18925650417804718
00168/img00168594.png,0.75,0.026434971019625664,0.40882372856140137,0.5329155325889587,0.46426916122436523,0.41859564185142517,0.3899001181125641,0.3706129789352417
00168/img00168602.png,0.75,0.0325651690363884,0.407912015914917,0.5677976608276367,0.4863397479057312,0.42718011140823364,0.3752959370613098,0.3457723557949066
00168/img00168605.png,0.75,0.03634050488471985,0.46124204993247986,0.6387292146682739,0.5483711957931519,0.4816285967826843,0.4290446639060974,0.390139102935791
00168/img00168612.png,0.75,0.03527224436402321,0.49759817123413086,0.6650339365005493,0.5807969570159912,0.5174532532691956,0.4611048698425293,0.43996310234069824
00168/img00168615.png,0.75,0.03880423679947853,0.39059531688690186,0.5482834577560425,0.4870797395706177,0.4101182818412781,0.36540481448173523,0.33611130714416504
00168/img00168650.png,0.75,0.0310481246560812,0.49416011571884155,0.6332387328147888,0.5576432347297668,0.515446662902832,0.47997981309890747,0.4397326111793518
00168/img00168663.png,0.75,0.024117425084114075,0.3745000660419464,0.486688494682312,0.4259010851383209,0.38197487592697144,0.35355424880981445,0.34496867656707764
00168/img00168670.png,0.75,0.02460660971701145,0.46351248025894165,0.5654306411743164,0.5187802910804749,0.4836810231208801,0.45328712463378906,0.4194163978099823
00168/img00168594.png,0.9,0.05465893819928169,0.567952573299408,0.8037340044975281,0.6838194727897644,0.6160919070243835,0.5631799697875977,0.4462321698665619
00168/img00168602.png,0.9,0.061801981180906296,0.5946552753448486,0.8807628154754639,0.7265554666519165,0.6349054574966431,0.5225298404693604,0.5175325870513916
00168/img00168605.png,0.9,0.06794136017560959,0.6172590255737305,0.8810434341430664,0.7208105325698853,0.6348742246627808,0.6193557381629944,0.5699182152748108
00168/img00168612.png,0.9,0.057699818164110184,0.6023768782615662,0.8858531713485718,0.7325494885444641,0.6283005475997925,0.5410990715026855,0.5125812292098999
00168/img00168615.png,0.9,0.06124284490942955,0.5716532468795776,0.8187313079833984,0.6924775242805481,0.6202185153961182,0.575106143951416,0.45794689655303955
00168/img00168650.png,0.9,0.05994737148284912,0.6452229619026184,0.9336467385292053,0.7751051187515259,0.6820734739303589,0.5898222923278809,0.5452040433883667
